,rno,name,gender,courses,marks1,marks2
54329,54330,Student54330,F,MTECH,34,28
54330,54331,Student54331,M,BBA,59,90
54331,54332,Student54332,M,MBA,36,95
54332,54333,Student54333,M,BBA,21,97
54333,54334,Student54334,F,MBA,7,80
54334,54335,Student54335,M,MTECH,96,99
54335,54336,Student54336,F,BBA,66,75
54336,54337,Student54337,M,BTECH,68,11
54337,54338,Student54338,F,MBA,99,19
54338,54339,Student54339,M,MTECH,79,38
54339,54340,Student54340,F,MBA,41,51
54340,54341,Student54341,M,MTECH,98,58
54341,54342,Student54342,F,BBA,82,34
54342,54343,Student54343,F,MBA,3,5
54343,54344,Student54344,M,BTECH,93,22
54344,54345,Student54345,M,MBA,61,73
54345,54346,Student54346,F,MBA,67,84
54346,54347,Student54347,M,MBA,18,57
54347,54348,Student54348,F,MTECH,16,69
54348,54349,Student54349,M,MBA,77,3
54349,54350,Student54350,F,MTECH,37,69
54350,54351,Student54351,M,MTECH,26,21
54351,54352,Student54352,M,BTECH,37,86
54352,54353,Student54353,M,MBA,71,73
54353,54354,Student54354,M,MTECH,41,19
54354,54355,Student54355,M,MTECH,65,60
54355,54356,Student54356,F,MTECH,54,15
54356,54357,Student54357,F,MBA,36,15
54357,54358,Student54358,M,MBA,61,33
54358,54359,Student54359,F,BTECH,81,26
54359,54360,Student54360,M,BTECH,14,25
54360,54361,Student54361,F,MTECH,93,14
54361,54362,Student54362,F,BBA,100,0
54362,54363,Student54363,M,MBA,30,87
54363,54364,Student54364,F,MTECH,99,28
54364,54365,Student54365,F,MTECH,17,77
54365,54366,Student54366,M,MTECH,71,27
54366,54367,Student54367,M,MTECH,63,97
54367,54368,Student54368,F,MTECH,17,45
54368,54369,Student54369,M,MTECH,1,77
54369,54370,Student54370,F,BTECH,18,44
54370,54371,Student54371,F,MBA,65,9
54371,54372,Student54372,F,MBA,11,97
54372,54373,Student54373,M,BTECH,40,38
54373,54374,Student54374,M,BTECH,5,34
54374,54375,Student54375,F,MBA,0,11
54375,54376,Student54376,F,MTECH,76,63
54376,54377,Student54377,F,BBA,35,15
54377,54378,Student54378,M,MTECH,6,57
54378,54379,Student54379,F,MBA,90,35
54379,54380,Student54380,F,MTECH,88,30
54380,54381,Student54381,F,BBA,30,23
54381,54382,Student54382,F,BTECH,100,87
54382,54383,Student54383,M,BBA,97,56
54383,54384,Student54384,F,MTECH,43,77
54384,54385,Student54385,M,BTECH,68,18
54385,54386,Student54386,F,MTECH,4,85
54386,54387,Student54387,F,MBA,57,70
54387,54388,Student54388,M,MBA,72,19
54388,54389,Student54389,F,BBA,45,76
54389,54390,Student54390,M,MBA,91,16
54390,54391,Student54391,M,MTECH,38,52
54391,54392,Student54392,M,BBA,20,67
54392,54393,Student54393,F,BBA,45,17
54393,54394,Student54394,M,MBA,74,38
54394,54395,Student54395,F,MTECH,99,84
54395,54396,Student54396,F,BBA,63,18
54396,54397,Student54397,M,MBA,32,60
54397,54398,Student54398,M,MTECH,65,67
54398,54399,Student54399,F,MTECH,13,27
54399,54400,Student54400,M,BTECH,7,13
54400,54401,Student54401,M,MBA,86,83
54401,54402,Student54402,F,MTECH,79,14
54402,54403,Student54403,F,BTECH,79,86
54403,54404,Student54404,M,BBA,42,40
54404,54405,Student54405,M,BBA,59,27
54405,54406,Student54406,M,MTECH,41,65
54406,54407,Student54407,M,BBA,34,62
54407,54408,Student54408,F,MBA,34,94
54408,54409,Student54409,M,BBA,8,2
54409,54410,Student54410,M,BTECH,6,80
54410,54411,Student54411,M,MTECH,37,51
54411,54412,Student54412,M,BTECH,12,24
54412,54413,Student54413,F,MTECH,49,99
54413,54414,Student54414,M,BTECH,67,71
54414,54415,Student54415,F,BBA,0,6
54415,54416,Student54416,M,MTECH,5,92
54416,54417,Student54417,M,BTECH,7,88
54417,54418,Student54418,F,MTECH,86,76
54418,54419,Student54419,F,BTECH,65,92
54419,54420,Student54420,F,MBA,9,61
54420,54421,Student54421,F,BBA,52,75
54421,54422,Student54422,M,MTECH,90,30
54422,54423,Student54423,M,BBA,93,82
54423,54424,Student54424,F,BBA,75,60
54424,54425,Student54425,M,MBA,40,3
54425,54426,Student54426,M,MBA,18,47
54426,54427,Student54427,F,BBA,91,11
54427,54428,Student54428,F,MBA,63,31
54428,54429,Student54429,F,MTECH,51,31
54429,54430,Student54430,M,BBA,82,93
54430,54431,Student54431,M,MTECH,6,26
54431,54432,Student54432,M,MTECH,59,93
54432,54433,Student54433,F,BBA,31,98
54433,54434,Student54434,M,BBA,47,100
54434,54435,Student54435,M,BTECH,39,40
54435,54436,Student54436,F,BBA,2,35
54436,54437,Student54437,F,BBA,74,9
54437,54438,Student54438,M,BBA,17,64
54438,54439,Student54439,M,BBA,41,50
54439,54440,Student54440,M,MBA,53,9
54440,54441,Student54441,M,MTECH,31,70
54441,54442,Student54442,M,MBA,64,91
54442,54443,Student54443,F,BTECH,0,49
54443,54444,Student54444,M,BBA,41,71
54444,54445,Student54445,M,MTECH,26,49
54445,54446,Student54446,M,MBA,66,39
54446,54447,Student54447,M,MTECH,5,62
54447,54448,Student54448,F,BTECH,80,96
54448,54449,Student54449,M,MBA,26,89
54449,54450,Student54450,M,BTECH,19,51
54450,54451,Student54451,M,BTECH,63,61
54451,54452,Student54452,M,MBA,31,69
54452,54453,Student54453,F,BTECH,10,28
54453,54454,Student54454,F,BTECH,51,18
54454,54455,Student54455,M,BTECH,94,5
54455,54456,Student54456,F,MTECH,54,31
54456,54457,Student54457,F,MBA,78,22
54457,54458,Student54458,M,MBA,19,51
54458,54459,Student54459,M,MTECH,3,54
54459,54460,Student54460,F,MBA,92,49
54460,54461,Student54461,F,BBA,34,63
54461,54462,Student54462,F,MBA,77,65
54462,54463,Student54463,M,MTECH,4,89
54463,54464,Student54464,F,MTECH,86,56
54464,54465,Student54465,F,BTECH,16,15
54465,54466,Student54466,F,MTECH,94,15
54466,54467,Student54467,M,BBA,45,7
54467,54468,Student54468,F,MBA,76,89
54468,54469,Student54469,F,MBA,85,91
54469,54470,Student54470,F,BBA,73,78
54470,54471,Student54471,M,BTECH,70,41
54471,54472,Student54472,F,BBA,56,60
54472,54473,Student54473,M,MTECH,66,28
54473,54474,Student54474,F,BBA,21,20
54474,54475,Student54475,M,BBA,4,10
54475,54476,Student54476,F,MTECH,19,92
54476,54477,Student54477,M,BTECH,26,25
54477,54478,Student54478,F,MBA,3,66
54478,54479,Student54479,M,BTECH,46,7
54479,54480,Student54480,F,BBA,93,22
54480,54481,Student54481,F,BBA,78,35
54481,54482,Student54482,F,BBA,75,41
54482,54483,Student54483,F,BBA,4,60
54483,54484,Student54484,M,MTECH,96,33
54484,54485,Student54485,M,BTECH,90,36
54485,54486,Student54486,M,BTECH,30,4
54486,54487,Student54487,M,MTECH,64,74
54487,54488,Student54488,M,MBA,32,5
54488,54489,Student54489,M,MBA,86,0
54489,54490,Student54490,F,MTECH,73,16
54490,54491,Student54491,M,BTECH,20,42
54491,54492,Student54492,F,BBA,11,67
54492,54493,Student54493,M,MTECH,54,27
54493,54494,Student54494,M,BBA,84,48
54494,54495,Student54495,F,BTECH,87,92
54495,54496,Student54496,F,MBA,81,40
54496,54497,Student54497,F,MTECH,79,96
54497,54498,Student54498,M,BBA,72,72
54498,54499,Student54499,F,BBA,71,66
54499,54500,Student54500,M,MBA,52,17
54500,54501,Student54501,M,BTECH,57,17
54501,54502,Student54502,M,BTECH,27,64
54502,54503,Student54503,F,MBA,42,83
54503,54504,Student54504,M,MTECH,3,96
54504,54505,Student54505,F,BTECH,67,28
54505,54506,Student54506,M,MBA,35,79
54506,54507,Student54507,M,MTECH,81,98
54507,54508,Student54508,M,BBA,10,55
54508,54509,Student54509,M,BTECH,32,100
54509,54510,Student54510,F,MBA,75,28
54510,54511,Student54511,F,MBA,40,21
54511,54512,Student54512,F,MBA,77,97
54512,54513,Student54513,M,BBA,7,69
54513,54514,Student54514,M,MTECH,82,70
54514,54515,Student54515,F,BBA,22,53
54515,54516,Student54516,M,BBA,60,57
54516,54517,Student54517,M,BTECH,36,28
54517,54518,Student54518,F,MTECH,91,25
54518,54519,Student54519,F,BTECH,57,16
54519,54520,Student54520,F,MTECH,61,4
54520,54521,Student54521,F,MTECH,29,36
54521,54522,Student54522,M,MBA,30,43
54522,54523,Student54523,F,MBA,67,38
54523,54524,Student54524,F,BBA,36,64
54524,54525,Student54525,F,MTECH,11,52
54525,54526,Student54526,M,MBA,19,52
54526,54527,Student54527,F,BTECH,16,32
54527,54528,Student54528,M,MBA,39,89
54528,54529,Student54529,F,MBA,39,73
54529,54530,Student54530,M,MBA,69,43
54530,54531,Student54531,M,BBA,29,91
54531,54532,Student54532,M,MTECH,71,9
54532,54533,Student54533,F,BTECH,73,77
54533,54534,Student54534,F,BTECH,95,90
54534,54535,Student54535,M,MTECH,33,40
54535,54536,Student54536,M,MBA,74,33
54536,54537,Student54537,M,BBA,4,13
54537,54538,Student54538,F,MTECH,98,12
54538,54539,Student54539,M,MBA,99,23
54539,54540,Student54540,F,BTECH,54,16
54540,54541,Student54541,M,MTECH,93,36
54541,54542,Student54542,F,BTECH,41,28
54542,54543,Student54543,F,MBA,30,5
54543,54544,Student54544,F,MBA,19,39
54544,54545,Student54545,F,BTECH,64,51
54545,54546,Student54546,F,BTECH,76,81
54546,54547,Student54547,M,BBA,96,41
54547,54548,Student54548,M,MTECH,73,48
54548,54549,Student54549,F,BBA,40,100
54549,54550,Student54550,F,BBA,50,12
54550,54551,Student54551,M,BTECH,26,96
54551,54552,Student54552,M,BTECH,73,61
54552,54553,Student54553,F,BTECH,12,83
54553,54554,Student54554,F,MTECH,50,59
54554,54555,Student54555,M,BTECH,46,76
54555,54556,Student54556,F,MTECH,66,14
54556,54557,Student54557,M,BBA,14,24
54557,54558,Student54558,M,MBA,95,34
54558,54559,Student54559,F,MTECH,41,88
54559,54560,Student54560,F,BTECH,42,13
54560,54561,Student54561,F,BTECH,4,52
54561,54562,Student54562,M,BBA,29,3
54562,54563,Student54563,M,BTECH,45,55
54563,54564,Student54564,F,BBA,68,68
54564,54565,Student54565,M,MBA,72,58
54565,54566,Student54566,F,BTECH,77,95
54566,54567,Student54567,F,MTECH,14,91
54567,54568,Student54568,F,BBA,96,74
54568,54569,Student54569,F,BTECH,29,29
54569,54570,Student54570,F,BBA,0,15
54570,54571,Student54571,F,MBA,63,70
54571,54572,Student54572,F,MBA,29,92
54572,54573,Student54573,M,MBA,25,93
54573,54574,Student54574,M,BTECH,46,3
54574,54575,Student54575,M,BTECH,87,58
54575,54576,Student54576,F,BTECH,99,19
54576,54577,Student54577,M,MTECH,84,0
54577,54578,Student54578,M,BTECH,95,100
54578,54579,Student54579,M,BTECH,0,32
54579,54580,Student54580,F,BTECH,66,46
54580,54581,Student54581,M,MBA,3,17
54581,54582,Student54582,M,MBA,88,67
54582,54583,Student54583,F,BBA,48,41
54583,54584,Student54584,M,MTECH,95,36
54584,54585,Student54585,F,BTECH,96,42
54585,54586,Student54586,F,BTECH,15,99
54586,54587,Student54587,M,BTECH,23,82
54587,54588,Student54588,F,MTECH,1,5
54588,54589,Student54589,F,MTECH,6,29
54589,54590,Student54590,M,BBA,84,13
54590,54591,Student54591,F,MBA,45,53
54591,54592,Student54592,M,BBA,7,13
54592,54593,Student54593,M,BTECH,83,35
54593,54594,Student54594,F,MTECH,13,70
54594,54595,Student54595,F,MTECH,15,24
54595,54596,Student54596,M,MBA,27,76
54596,54597,Student54597,M,BBA,93,72
54597,54598,Student54598,M,BTECH,13,98
54598,54599,Student54599,F,BBA,29,0
54599,54600,Student54600,M,BBA,69,48
54600,54601,Student54601,F,BTECH,84,24
54601,54602,Student54602,M,MTECH,66,98
54602,54603,Student54603,F,BTECH,42,91
54603,54604,Student54604,F,MBA,74,43
54604,54605,Student54605,F,BBA,85,31
54605,54606,Student54606,M,BTECH,57,73
54606,54607,Student54607,M,BTECH,43,6
54607,54608,Student54608,F,MBA,37,22
54608,54609,Student54609,M,BTECH,38,47
54609,54610,Student54610,M,MBA,56,32
54610,54611,Student54611,M,BBA,16,23
54611,54612,Student54612,M,MTECH,100,0
54612,54613,Student54613,F,MTECH,87,86
54613,54614,Student54614,M,MBA,74,65
54614,54615,Student54615,F,MTECH,88,45
54615,54616,Student54616,F,BTECH,73,18
54616,54617,Student54617,F,MTECH,26,48
54617,54618,Student54618,F,BBA,57,26
54618,54619,Student54619,M,MBA,43,78
54619,54620,Student54620,F,BTECH,7,80
54620,54621,Student54621,M,BBA,98,94
54621,54622,Student54622,M,BTECH,11,44
54622,54623,Student54623,M,MTECH,29,40
54623,54624,Student54624,F,MTECH,67,98
54624,54625,Student54625,F,BBA,31,52
54625,54626,Student54626,F,MTECH,22,13
54626,54627,Student54627,M,MBA,31,47
54627,54628,Student54628,F,MBA,83,65
54628,54629,Student54629,M,BBA,97,62
54629,54630,Student54630,F,MBA,36,73
54630,54631,Student54631,F,BTECH,11,81
54631,54632,Student54632,F,MTECH,88,17
54632,54633,Student54633,M,BTECH,25,95
54633,54634,Student54634,F,MBA,37,63
54634,54635,Student54635,F,MBA,22,36
54635,54636,Student54636,M,BBA,16,94
54636,54637,Student54637,F,MTECH,54,99
54637,54638,Student54638,F,BTECH,29,21
54638,54639,Student54639,M,BBA,20,4
54639,54640,Student54640,M,BTECH,51,26
54640,54641,Student54641,F,BBA,55,47
54641,54642,Student54642,F,BBA,12,68
54642,54643,Student54643,M,MTECH,28,74
54643,54644,Student54644,M,BBA,28,9
54644,54645,Student54645,M,BTECH,4,66
54645,54646,Student54646,F,MTECH,20,26
54646,54647,Student54647,F,BBA,37,38
54647,54648,Student54648,M,MBA,77,72
54648,54649,Student54649,F,BBA,17,8
54649,54650,Student54650,M,MTECH,90,67
54650,54651,Student54651,M,BBA,82,31
54651,54652,Student54652,F,BBA,44,65
54652,54653,Student54653,F,MBA,39,82
54653,54654,Student54654,F,BTECH,20,68
54654,54655,Student54655,M,BTECH,60,70
54655,54656,Student54656,F,MBA,39,61
54656,54657,Student54657,M,MTECH,61,48
54657,54658,Student54658,M,MTECH,55,77
54658,54659,Student54659,F,MTECH,82,8
54659,54660,Student54660,M,BBA,72,16
54660,54661,Student54661,M,MBA,46,62
54661,54662,Student54662,M,MTECH,50,11
54662,54663,Student54663,F,BTECH,73,37
54663,54664,Student54664,M,MTECH,83,36
54664,54665,Student54665,F,MTECH,21,80
54665,54666,Student54666,M,MTECH,88,33
54666,54667,Student54667,F,MBA,67,40
54667,54668,Student54668,F,BBA,86,93
54668,54669,Student54669,F,BBA,92,60
54669,54670,Student54670,F,BTECH,41,10
54670,54671,Student54671,F,BTECH,91,89
54671,54672,Student54672,M,MBA,54,26
54672,54673,Student54673,F,BBA,36,50
54673,54674,Student54674,M,BBA,75,72
54674,54675,Student54675,M,MTECH,74,72
54675,54676,Student54676,M,MBA,79,53
54676,54677,Student54677,F,BTECH,74,55
54677,54678,Student54678,M,BTECH,78,63
54678,54679,Student54679,F,BBA,11,74
54679,54680,Student54680,F,BBA,6,37
54680,54681,Student54681,M,BBA,31,84
54681,54682,Student54682,F,MBA,74,82
54682,54683,Student54683,M,BTECH,54,100
54683,54684,Student54684,M,MBA,27,39
54684,54685,Student54685,F,MBA,67,77
54685,54686,Student54686,M,BTECH,29,60
54686,54687,Student54687,F,MBA,74,46
54687,54688,Student54688,M,MBA,64,5
54688,54689,Student54689,M,MBA,66,17
54689,54690,Student54690,F,MBA,6,13
54690,54691,Student54691,F,MBA,68,11
54691,54692,Student54692,M,BBA,9,82
54692,54693,Student54693,F,MTECH,26,20
54693,54694,Student54694,M,MBA,41,17
54694,54695,Student54695,F,MTECH,4,68
54695,54696,Student54696,F,BTECH,68,49
54696,54697,Student54697,F,MTECH,72,10
54697,54698,Student54698,F,BTECH,27,21
54698,54699,Student54699,F,MTECH,78,63
54699,54700,Student54700,M,MBA,89,38
54700,54701,Student54701,M,MBA,51,4
54701,54702,Student54702,M,BBA,66,48
54702,54703,Student54703,M,BTECH,9,35
54703,54704,Student54704,F,MBA,46,44
54704,54705,Student54705,F,MBA,44,89
54705,54706,Student54706,F,MBA,62,24
54706,54707,Student54707,F,BBA,84,71
54707,54708,Student54708,M,BTECH,95,92
54708,54709,Student54709,F,BTECH,90,16
54709,54710,Student54710,F,BTECH,78,25
54710,54711,Student54711,M,MTECH,51,6
54711,54712,Student54712,M,MTECH,52,62
54712,54713,Student54713,M,MBA,83,11
54713,54714,Student54714,F,BTECH,1,19
54714,54715,Student54715,F,MBA,42,61
54715,54716,Student54716,M,BTECH,58,79
54716,54717,Student54717,F,MBA,89,20
54717,54718,Student54718,F,BTECH,50,45
54718,54719,Student54719,M,MBA,73,43
54719,54720,Student54720,F,BTECH,28,34
54720,54721,Student54721,M,MTECH,30,20
54721,54722,Student54722,M,BTECH,23,69
54722,54723,Student54723,F,BTECH,24,72
54723,54724,Student54724,F,BBA,26,79
54724,54725,Student54725,F,BTECH,6,66
54725,54726,Student54726,M,BBA,99,18
54726,54727,Student54727,M,BTECH,45,86
54727,54728,Student54728,F,MBA,60,65
54728,54729,Student54729,F,MTECH,52,17
54729,54730,Student54730,M,BBA,33,48
54730,54731,Student54731,M,BTECH,24,5
54731,54732,Student54732,F,MBA,87,72
54732,54733,Student54733,M,BBA,94,47
54733,54734,Student54734,F,MTECH,19,15
54734,54735,Student54735,M,BBA,91,91
54735,54736,Student54736,F,BTECH,31,55
54736,54737,Student54737,F,BTECH,0,95
54737,54738,Student54738,M,BTECH,19,19
54738,54739,Student54739,F,BBA,24,80
54739,54740,Student54740,M,MBA,66,93
54740,54741,Student54741,M,BBA,98,77
54741,54742,Student54742,F,MBA,0,32
54742,54743,Student54743,M,BTECH,75,48
54743,54744,Student54744,F,BTECH,48,95
54744,54745,Student54745,M,MBA,45,43
54745,54746,Student54746,M,MBA,65,52
54746,54747,Student54747,F,MTECH,82,14
54747,54748,Student54748,F,BBA,28,42
54748,54749,Student54749,F,BBA,20,63
54749,54750,Student54750,M,MTECH,86,76
54750,54751,Student54751,M,BBA,86,78
54751,54752,Student54752,F,BTECH,93,95
54752,54753,Student54753,F,BBA,24,39
54753,54754,Student54754,M,MBA,39,11
54754,54755,Student54755,F,BBA,44,33
54755,54756,Student54756,M,BBA,92,82
54756,54757,Student54757,F,BTECH,27,34
54757,54758,Student54758,F,MTECH,15,51
54758,54759,Student54759,M,BBA,38,5
54759,54760,Student54760,F,BTECH,49,88
54760,54761,Student54761,F,MTECH,2,99
54761,54762,Student54762,M,BTECH,0,41
54762,54763,Student54763,M,MBA,56,32
54763,54764,Student54764,M,BTECH,74,59
54764,54765,Student54765,F,BBA,7,67
54765,54766,Student54766,M,MBA,95,8
54766,54767,Student54767,M,MTECH,1,61
54767,54768,Student54768,F,MBA,4,29
54768,54769,Student54769,F,MTECH,13,36
54769,54770,Student54770,M,BTECH,97,84
54770,54771,Student54771,M,MBA,14,85
54771,54772,Student54772,F,BBA,31,11
54772,54773,Student54773,M,MBA,27,23
54773,54774,Student54774,M,BBA,32,44
54774,54775,Student54775,M,MBA,49,89
54775,54776,Student54776,M,MBA,92,53
54776,54777,Student54777,F,MTECH,48,70
54777,54778,Student54778,F,BTECH,16,82
54778,54779,Student54779,F,BBA,16,99
54779,54780,Student54780,F,BBA,0,86
54780,54781,Student54781,M,BBA,98,70
54781,54782,Student54782,M,BBA,47,94
54782,54783,Student54783,F,MBA,68,49
54783,54784,Student54784,M,BBA,76,82
54784,54785,Student54785,F,BTECH,38,94
54785,54786,Student54786,M,BTECH,21,18
54786,54787,Student54787,M,MTECH,98,58
54787,54788,Student54788,M,BBA,53,18
54788,54789,Student54789,F,MBA,96,100
54789,54790,Student54790,M,MTECH,30,55
54790,54791,Student54791,M,MTECH,32,28
54791,54792,Student54792,M,MTECH,32,46
54792,54793,Student54793,F,MBA,47,79
54793,54794,Student54794,F,MBA,14,1
54794,54795,Student54795,M,MTECH,69,36
54795,54796,Student54796,F,MBA,25,24
54796,54797,Student54797,F,MTECH,11,59
54797,54798,Student54798,F,BBA,49,78
54798,54799,Student54799,F,BBA,31,84
54799,54800,Student54800,F,MBA,91,21
54800,54801,Student54801,M,MBA,93,66
54801,54802,Student54802,M,BTECH,84,24
54802,54803,Student54803,M,BTECH,73,64
54803,54804,Student54804,M,MTECH,67,42
54804,54805,Student54805,M,MBA,64,21
54805,54806,Student54806,F,MTECH,77,18
54806,54807,Student54807,F,MTECH,11,59
54807,54808,Student54808,M,MBA,1,1
54808,54809,Student54809,F,BTECH,53,87
54809,54810,Student54810,F,BBA,1,98
54810,54811,Student54811,M,MTECH,76,35
54811,54812,Student54812,F,BTECH,40,43
54812,54813,Student54813,F,MBA,82,72
54813,54814,Student54814,F,BBA,60,87
54814,54815,Student54815,F,BTECH,44,53
54815,54816,Student54816,M,MTECH,41,2
54816,54817,Student54817,M,BBA,15,87
54817,54818,Student54818,M,MTECH,56,42
54818,54819,Student54819,F,BTECH,55,38
54819,54820,Student54820,M,MTECH,53,51
54820,54821,Student54821,F,MBA,76,88
54821,54822,Student54822,M,MTECH,20,1
54822,54823,Student54823,M,BBA,52,12
54823,54824,Student54824,F,MTECH,60,33
54824,54825,Student54825,F,BBA,86,31
54825,54826,Student54826,F,MBA,44,57
54826,54827,Student54827,M,MBA,68,52
54827,54828,Student54828,F,MTECH,29,87
54828,54829,Student54829,M,MTECH,39,16
54829,54830,Student54830,F,BTECH,35,8
54830,54831,Student54831,M,BBA,45,51
54831,54832,Student54832,M,MBA,46,47
54832,54833,Student54833,F,MTECH,3,60
54833,54834,Student54834,F,BBA,35,4
54834,54835,Student54835,M,MTECH,90,91
54835,54836,Student54836,F,BBA,50,96
54836,54837,Student54837,M,BBA,1,20
54837,54838,Student54838,F,BTECH,86,97
54838,54839,Student54839,M,BTECH,61,75
54839,54840,Student54840,M,BBA,36,86
54840,54841,Student54841,F,MTECH,78,42
54841,54842,Student54842,M,MTECH,47,18
54842,54843,Student54843,M,MTECH,38,6
54843,54844,Student54844,M,MBA,58,99
54844,54845,Student54845,F,MTECH,38,36
54845,54846,Student54846,F,BBA,91,43
54846,54847,Student54847,M,BTECH,61,24
54847,54848,Student54848,M,MBA,65,22
54848,54849,Student54849,M,BTECH,29,52
54849,54850,Student54850,M,BBA,59,72
54850,54851,Student54851,M,BTECH,17,19
54851,54852,Student54852,M,BTECH,38,49
54852,54853,Student54853,M,BBA,45,35
54853,54854,Student54854,M,MBA,16,4
54854,54855,Student54855,F,MTECH,5,41
54855,54856,Student54856,F,MBA,84,87
54856,54857,Student54857,F,MBA,18,45
54857,54858,Student54858,F,MTECH,6,34
54858,54859,Student54859,F,BBA,20,79
54859,54860,Student54860,F,BBA,36,71
54860,54861,Student54861,F,MBA,15,61
54861,54862,Student54862,M,BBA,56,18
54862,54863,Student54863,F,BBA,88,90
54863,54864,Student54864,F,BBA,59,100
54864,54865,Student54865,F,MTECH,79,40
54865,54866,Student54866,M,BBA,19,91
54866,54867,Student54867,M,MTECH,22,55
54867,54868,Student54868,M,BBA,68,17
54868,54869,Student54869,M,BBA,60,33
54869,54870,Student54870,F,MTECH,95,49
